source,split_mode,variant,datasail_run,fold,fold_name,n_train,n_test,train_retention_after_source_purge,train_positive_rate,test_positive_rate,target_overlap_rate,exact_ligand_overlap_rate,scaffold_overlap_rate,exact_pair_overlap_rate,pair_scaffold_overlap_rate,document_source_overlap_rate,assay_source_overlap_rate,train_max_year,test_min_year,roc_auc,pr_auc,balanced_accuracy,f1,mcc,brier,ece_10
chembl_raw,official_datasail_c2_ecfp_source_purged,rich_diff_scalars,0,3,fold3,1643,641,0.9850119904076738,0.4723067559342666,0.3884555382215288,1.0,0.0,0.0405616224648986,0.0,0.0280811232449297,0.0,0.0,2023,1986,0.7209552495697074,0.6090973636860909,0.678238464060323,0.6124031007751938,0.3524379788426046,0.2211818364448976,0.1152771828280596
chembl_raw,official_datasail_c2_ecfp_source_purged,rich_scalars_only,0,3,fold3,1643,641,0.9850119904076738,0.4723067559342666,0.3884555382215288,1.0,0.0,0.0405616224648986,0.0,0.0280811232449297,0.0,0.0,2023,1986,0.6975043029259896,0.6007723217908655,0.6597614949594295,0.5762004175365344,0.324683328532963,0.2203105572308991,0.1126701605394366
chembl_raw,official_datasail_c2_ecfp_source_purged,ecfp_absdiff_xgb,0,4,fold4,2158,132,0.9912723932016536,0.4698795180722891,0.1818181818181818,0.7348484848484849,0.0,0.0,0.0,0.0,0.0,0.0,2023,1998,0.6572145061728396,0.3047508511648594,0.5833333333333333,0.3076923076923077,0.2025478734167333,0.2226101585705997,0.2812018620245385
chembl_raw,official_datasail_c2_ecfp_source_purged,rich_diff_scalars,0,4,fold4,2158,132,0.9912723932016536,0.4698795180722891,0.1818181818181818,0.7348484848484849,0.0,0.0,0.0,0.0,0.0,0.0,2023,1998,0.6466049382716049,0.3506119243654194,0.4861111111111111,0.0,-0.0718885154689589,0.1851617062350579,0.197990846453291
chembl_raw,official_datasail_c2_ecfp_source_purged,rich_scalars_only,0,4,fold4,2158,132,0.9912723932016536,0.4698795180722891,0.1818181818181818,0.7348484848484849,0.0,0.0,0.0,0.0,0.0,0.0,2023,1998,0.5949074074074074,0.2233415460763588,0.5,0.1142857142857142,0.0,0.2084244940825622,0.2461121102625673
bindingdb_raw,official_datasail_c2_ecfp_source_purged,ecfp_absdiff_xgb,0,0,fold0,1699,1707,0.7999058380414312,0.3343143025309005,0.1745752782659636,0.961335676625659,0.0,0.0035149384885764,0.0,0.0023432923257176,0.0,0.0,-1,-1,0.5008168961755922,0.1962206407874796,0.5174989639946461,0.1737373737373737,0.041579989477341,0.2281679753574628,0.2871709813412408
bindingdb_raw,official_datasail_c2_ecfp_source_purged,rich_diff_scalars,0,0,fold0,1699,1707,0.7999058380414312,0.3343143025309005,0.1745752782659636,0.961335676625659,0.0,0.0035149384885764,0.0,0.0023432923257176,0.0,0.0,-1,-1,0.6586338542733435,0.3418151551941961,0.5934536369741975,0.3264540337711069,0.2059216435104911,0.1745763083782129,0.199957150706228
bindingdb_raw,official_datasail_c2_ecfp_source_purged,rich_scalars_only,0,0,fold0,1699,1707,0.7999058380414312,0.3343143025309005,0.1745752782659636,0.961335676625659,0.0,0.0035149384885764,0.0,0.0023432923257176,0.0,0.0,-1,-1,0.6963777918558072,0.3473905933526115,0.6015844927860685,0.3414634146341463,0.2238376845136847,0.168296109866668,0.1877918483206034
bindingdb_raw,official_datasail_c2_ecfp_source_purged,ecfp_absdiff_xgb,0,1,fold1,3110,648,0.9770656613257932,0.2327974276527331,0.5200617283950617,1.0,0.0,0.0015432098765432,0.0,0.0,0.0,0.0,-1,-1,0.4666243666930644,0.4999918726464578,0.4634327859780358,0.57356608478803,-0.081164289813014,0.2556125489362444,0.0638424419786459
bindingdb_raw,official_datasail_c2_ecfp_source_purged,rich_diff_scalars,0,1,fold1,3110,648,0.9770656613257932,0.2327974276527331,0.5200617283950617,1.0,0.0,0.0015432098765432,0.0,0.0,0.0,0.0,-1,-1,0.6131890045512227,0.60668500779672,0.5862394687377751,0.6284916201117319,0.1748781168884539,0.2417946327037499,0.0553506388340467
bindingdb_raw,official_datasail_c2_ecfp_source_purged,rich_scalars_only,0,1,fold1,3110,648,0.9770656613257932,0.2327974276527331,0.5200617283950617,1.0,0.0,0.0015432098765432,0.0,0.0,0.0,0.0,-1,-1,0.5826042153672941,0.587147313839413,0.5537225566994571,0.5838150289017341,0.1078533966093366,0.2453007692939852,0.0379383821086383
bindingdb_raw,official_datasail_c2_ecfp_source_purged,ecfp_absdiff_xgb,0,3,fold3,2575,1150,0.9604625139873182,0.272621359223301,0.3269565217391304,0.9878260869565216,0.0,0.008695652173913,0.0,0.0069565217391304,0.0,0.0,-1,-1,0.4891177359942822,0.3257004637559672,0.4773695640222112,0.4468412942989214,-0.0532542699235786,0.2590231039236726,0.1917514107797457
bindingdb_raw,official_datasail_c2_ecfp_source_purged,rich_diff_scalars,0,3,fold3,2575,1150,0.9604625139873182,0.272621359223301,0.3269565217391304,0.9878260869565216,0.0,0.008695652173913,0.0,0.0069565217391304,0.0,0.0,-1,-1,0.5498446863488923,0.3842138384979198,0.5255649018637638,0.4435946462715105,0.0486385375669006,0.2718251315340839,0.2192332202973573
bindingdb_raw,official_datasail_c2_ecfp_source_purged,rich_scalars_only,0,3,fold3,2575,1150,0.9604625139873182,0.272621359223301,0.3269565217391304,0.9878260869565216,0.0,0.008695652173913,0.0,0.0069565217391304,0.0,0.0,-1,-1,0.5470734372422893,0.3890387568505987,0.5257160921436033,0.4461247637051039,0.04911161974889,0.2741219413791497,0.222159339837406
bindingdb_raw,official_datasail_c2_ecfp_source_purged,ecfp_absdiff_xgb,0,4,fold4,3504,303,0.9931972789115646,0.2896689497716895,0.2673267326732673,0.1617161716171617,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.394116338560783,0.2249063345821013,0.3965632298965632,0.1919191919191919,-0.1880505206745285,0.276601201486456,0.2493598526067073
bindingdb_raw,official_datasail_c2_ecfp_source_purged,rich_diff_scalars,0,4,fold4,3504,303,0.9931972789115646,0.2896689497716895,0.2673267326732673,0.1617161716171617,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.6166722277833389,0.3829614753860068,0.5855855855855856,0.375,0.1866696543243166,0.2220238856557808,0.1837208034968612
bindingdb_raw,official_datasail_c2_ecfp_source_purged,rich_scalars_only,0,4,fold4,3504,303,0.9931972789115646,0.2896689497716895,0.2673267326732673,0.1617161716171617,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.5791346902458014,0.3401414940322129,0.5635635635635636,0.3636363636363636,0.1256884958513658,0.2348712010276439,0.2155900971330825
